id,link,neighborhood,price,listing_type,num_guests,num_bed,num_bath,shared_bath,num_ammenities,number_review,overall_review,accuracy,communication,cleanliness,value,check_in,location
16415769,https://www.airbnb.com/rooms/16415769?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,62,Private,2,1,1.5,sharedbath,4,167,4.5,4.8,4.8,4.7,4.7,4.7,4.6
35486871,https://www.airbnb.com/rooms/35486871?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,34,Private,1,1,1,sharedbath,5,0,0,0,0,0,0,0,0
29031273,https://www.airbnb.com/rooms/29031273?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,108,Private,2,1,1,sharedbath,4,22,5,4.9,5,4.7,5,5,4.7
10088636,https://www.airbnb.com/rooms/10088636?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,106,Private,2,1,1,sharedbath,4,221,5,4.9,5,4.6,4.9,4.9,4.7
2119216,https://www.airbnb.com/rooms/2119216?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,203,Entire,5,4,1,notshared,4,355,4.5,4.5,4.8,4.6,4.7,4.7,4.2
36697436,https://www.airbnb.com/rooms/36697436?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,46,Private,1,1,1,notshared,4,0,0,0,0,0,0,0,0
35257081,https://www.airbnb.com/rooms/35257081?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,107,Private,1,1,1,sharedbath,4,7,5,4.9,5,5,5,5,5
29425269,https://www.airbnb.com/rooms/29425269?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,95,Private,2,1,1,sharedbath,5,51,4.5,4.6,4.9,4.6,4.8,4.8,4.6
5192219,https://www.airbnb.com/rooms/5192219?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,105,Private,3,1,1,sharedbath,4,195,4.5,4.6,4.5,4.4,4.6,4.6,4.7
44096,https://www.airbnb.com/rooms/44096?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,45,Private,1,1,1,notshared,5,221,5,4.9,5,4.8,5,5,4.5
28662351,https://www.airbnb.com/rooms/28662351?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,100,Private,2,1,1,sharedbath,4,29,4,4.2,4.5,4.2,4.3,4.3,4.4
32777169,https://www.airbnb.com/rooms/32777169?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,90,Private,2,1,1,sharedbath,4,20,4.5,4.5,4.8,4.3,4.7,4.7,4.5
12267599,https://www.airbnb.com/rooms/12267599?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,186,Entire,2,1,1,notshared,4,103,5,5,5,4.9,4.9,4.9,4.8
26333121,https://www.airbnb.com/rooms/26333121?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,123,Private,3,1,1,sharedbath,5,73,4.5,4.5,4.6,4.4,4.4,4.4,4.4
54626,https://www.airbnb.com/rooms/54626?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,51,Private,2,1,1.5,notshared,5,141,5,4.9,5,4.8,5,5,4.5
1919766,https://www.airbnb.com/rooms/1919766?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,68,Private,2,1,1,sharedbath,4,247,4.5,4.5,4.7,4.2,4.5,4.5,4.5
26947587,https://www.airbnb.com/rooms/26947587?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,158,Private,2,1,1,notshared,4,58,5,5,5,5,5,5,5
17079313,https://www.airbnb.com/rooms/17079313?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,108,Private,4,1,1,notshared,4,151,4.5,4.4,4,4.6,4.4,4.4,4.4
8693545,https://www.airbnb.com/rooms/8693545?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,85,Private,1,1,1,sharedbath,4,129,5,4.8,4.9,4.9,4.9,4.9,4.7
35715791,https://www.airbnb.com/rooms/35715791?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,135,Private,2,1,2,sharedbath,4,0,0,0,0,0,0,0,0
12871708,https://www.airbnb.com/rooms/12871708?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,119,Entire,2,1,1,notshared,6,104,4.5,4.8,4.8,4.7,4.9,4.9,4.9
31500172,https://www.airbnb.com/rooms/31500172?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,150,Private,3,1,1,sharedbath,5,22,4.5,4.8,4.9,4.5,4.9,4.9,4.8
15858922,https://www.airbnb.com/rooms/15858922?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,236,Private,4,1,1,notshared,4,146,4.5,4.9,4.7,4.6,4.9,4.9,4.8
10088612,https://www.airbnb.com/rooms/10088612?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,107,Private,2,1,1,sharedbath,4,232,4.5,4.8,4.9,4.5,4.9,4.9,4.7
32722262,https://www.airbnb.com/rooms/32722262?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,119,Private,2,1,1,sharedbath,4,0,0,0,0,0,0,0,0
22370132,https://www.airbnb.com/rooms/22370132?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,105,Private,2,1,2,notshared,4,69,5,4.9,4.9,5,4.9,4.9,4.9
21110331,https://www.airbnb.com/rooms/21110331?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,110,Entire,2,1,1,notshared,4,102,5,4.8,4.8,4.9,4.8,4.8,4.5
36100102,https://www.airbnb.com/rooms/36100102?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,243,Entire,4,2,1,notshared,4,3,5,5,5,5,5,5,5
31103138,https://www.airbnb.com/rooms/31103138?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,47,Shared,2,1,1,sharedbath,6,28,4.5,4.6,4.7,4.2,4.7,4.7,4.8
29359403,https://www.airbnb.com/rooms/29359403?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,250,Entire,3,1,1,notshared,4,19,5,5,5,5,5,5,4.7
13395329,https://www.airbnb.com/rooms/13395329?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,225,Private,2,1,1,notshared,4,131,5,4.9,4.9,4.9,4.9,4.9,4.8
31926655,https://www.airbnb.com/rooms/31926655?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,367,Entire,5,3,1,notshared,4,13,5,4.8,5,4.8,5,5,4.9
13238321,https://www.airbnb.com/rooms/13238321?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,78,Private,2,1,1,sharedbath,4,34,5,5,5,5,4.9,4.9,4.7
22387260,https://www.airbnb.com/rooms/22387260?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,175,Entire,8,2,1,notshared,4,107,4.5,4.8,4.8,4.6,4.9,4.9,4.7
26334022,https://www.airbnb.com/rooms/26334022?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,130,Private,5,1,1,sharedbath,5,67,5,4.9,4.8,4.8,4.8,4.8,4.7
18091187,https://www.airbnb.com/rooms/18091187?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,85,Private,2,1,1,sharedbath,4,94,4.5,4.7,4.6,4.6,4.6,4.6,4.4
17367187,https://www.airbnb.com/rooms/17367187?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,149,Private,5,1,1,notshared,4,129,5,4.9,4.9,4.6,4.9,4.9,4.9
1151343,https://www.airbnb.com/rooms/1151343?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,108,Private,3,1,1,sharedbath,4,33,5,4.7,4.8,4.5,5,5,4.6
34705719,https://www.airbnb.com/rooms/34705719?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,141,Private,3,1,1,notshared,6,0,0,0,0,0,0,0,0
35264702,https://www.airbnb.com/rooms/35264702?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,150,Private,2,1,1,sharedbath,4,11,5,4.9,5,5,5,5,4.8
20796595,https://www.airbnb.com/rooms/20796595?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,102,Private,2,1,1,sharedbath,4,37,5,4.9,4.9,4.9,4.9,4.9,4.8
22000913,https://www.airbnb.com/rooms/22000913?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,152,Private,2,1,1,notshared,4,61,4.5,4.8,4.9,4.2,4.9,4.9,4.5
4720086,https://www.airbnb.com/rooms/4720086?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,141,Entire,4,1,1,notshared,4,143,5,4.9,5,4.9,5,5,4.8
20356917,https://www.airbnb.com/rooms/20356917?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,79,Private,1,1,1,sharedbath,4,73,4.5,4.7,4.6,4.5,4.8,4.8,4.7
36640546,https://www.airbnb.com/rooms/36640546?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,130,Private,2,1,1,sharedbath,4,0,0,0,0,0,0,0,0
6412693,https://www.airbnb.com/rooms/6412693?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,99,Private,2,1,1,sharedbath,4,149,5,4.9,4.9,4.8,4.9,4.9,4.7
23851659,https://www.airbnb.com/rooms/23851659?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,146,Private,1,1,2,sharedbath,4,63,5,5,5,5,4.9,4.9,5
24034969,https://www.airbnb.com/rooms/24034969?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,96,Private,3,1,1,sharedbath,5,37,5,4.8,4.9,4.8,4.9,4.9,4.6
33473838,https://www.airbnb.com/rooms/33473838?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,228,Entire,4,2,1,notshared,4,17,4.5,4.7,4.3,4.9,4.9,4.9,4.8
32964714,https://www.airbnb.com/rooms/32964714?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,167,Private,2,1,2,sharedbath,4,24,5,5,5,5,5,5,4.8
786685,https://www.airbnb.com/rooms/786685?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,367,Entire,6,1,1,notshared,4,50,5,4.8,4.9,4.9,4.9,4.9,4.6
33746705,https://www.airbnb.com/rooms/33746705?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,73,Private,3,1,1,sharedbath,4,19,4.5,4.6,4.6,4.8,4.7,4.7,4.8
13307480,https://www.airbnb.com/rooms/13307480?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,192,Entire,4,1,1,notshared,6,89,5,4.8,4.9,4.8,4.9,4.9,4.7
35430128,https://www.airbnb.com/rooms/35430128?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,265,Entire,4,1,1,notshared,4,9,4.5,4.1,4.4,4.9,4,4,4.6
34391036,https://www.airbnb.com/rooms/34391036?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,167,Private,4,1,2,sharedbath,4,10,5,5,5,5,5,5,5
35573815,https://www.airbnb.com/rooms/35573815?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,169,Private,1,1,2,sharedbath,4,5,5,5,5,5,5,5,5
6284582,https://www.airbnb.com/rooms/6284582?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,348,Entire,7,2,1,notshared,4,40,5,4.8,4.8,5,4.8,4.8,4.8
30636732,https://www.airbnb.com/rooms/30636732?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,70,Private,2,1,1,sharedbath,4,17,5,4.8,5,4.7,4.9,4.9,4.9
31511086,https://www.airbnb.com/rooms/31511086?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,107,Private,1,1,1,sharedbath,4,13,5,4.9,5,4.8,4.8,4.8,4.8
32967426,https://www.airbnb.com/rooms/32967426?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,156,Private,2,1,2,sharedbath,4,20,5,5,4.9,5,5,5,4.9
21935569,https://www.airbnb.com/rooms/21935569?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,59,Private,1,1,1,sharedbath,6,22,4.5,5,4.6,4.5,4.7,4.7,4.9
27045165,https://www.airbnb.com/rooms/27045165?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,49,Shared,1,1,1,sharedbath,4,20,4.5,4.3,4.8,4,4.6,4.6,4.6
31517652,https://www.airbnb.com/rooms/31517652?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,132,Private,2,1,1,sharedbath,4,15,4.5,5,4.7,4.6,4.3,4.3,4.8
31267520,https://www.airbnb.com/rooms/31267520?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,45,Shared,1,1,1,sharedbath,4,17,4.5,4.8,4.7,4.3,4.7,4.7,4.5
2626457,https://www.airbnb.com/rooms/2626457?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Private,2,1,1,sharedbath,6,258,4.5,4.8,4.9,4.7,4.9,4.9,4.9
30465758,https://www.airbnb.com/rooms/30465758?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,135,Private,2,1,1.5,sharedbath,4,32,4.5,4.8,4.8,4.8,4.8,4.8,4.7
16190577,https://www.airbnb.com/rooms/16190577?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,143,Private,2,1,1,notshared,4,56,4.5,4.9,4.9,4.8,4.9,4.9,4.5
29516678,https://www.airbnb.com/rooms/29516678?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,151,Private,2,1,1,sharedbath,4,13,5,5,5,5,5,5,4.8
34172085,https://www.airbnb.com/rooms/34172085?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,63,Private,1,1,1,sharedbath,4,11,4.5,5,5,5,5,5,4.8
29039647,https://www.airbnb.com/rooms/29039647?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,177,Private,4,1,1,notshared,4,32,5,5,5,4.9,5,5,4.7
19017429,https://www.airbnb.com/rooms/19017429?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Private,1,1,1,sharedbath,4,18,5,5,5,5,5,5,4.8
34256514,https://www.airbnb.com/rooms/34256514?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,91,Private,1,1,1,notshared,5,4,4.5,4.5,4,4,3.8,3.8,4.8
30905035,https://www.airbnb.com/rooms/30905035?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,248,Entire,3,1,1,notshared,4,24,4.5,4.8,5,4.2,4.9,4.9,5
1164111,https://www.airbnb.com/rooms/1164111?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,161,Private,3,1,1,sharedbath,4,273,5,4.8,4.9,4.9,4.9,4.9,4.6
8010033,https://www.airbnb.com/rooms/8010033?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,253,Entire,2,1,1,notshared,5,134,4.5,4.9,4.9,4.7,4.8,4.8,4.6
34791645,https://www.airbnb.com/rooms/34791645?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,45,Shared,1,1,1,sharedbath,4,13,4.5,4.5,4.9,4.7,4.8,4.8,4.5
14111092,https://www.airbnb.com/rooms/14111092?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,145,Private,3,1,1,sharedbath,4,64,4.5,4.8,5,4.7,4.9,4.9,4.8
25545372,https://www.airbnb.com/rooms/25545372?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,60,Private,1,1,1,sharedbath,4,10,4.5,4.6,4.7,4.1,4.5,4.5,4.8
16603017,https://www.airbnb.com/rooms/16603017?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,130,Private,2,1,1,sharedbath,4,88,5,4.9,5,5,5,5,4.7
35361159,https://www.airbnb.com/rooms/35361159?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,322,Entire,5,1,1,notshared,4,4,5,5,5,5,4.5,4.5,5
1180296,https://www.airbnb.com/rooms/1180296?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,152,Private,2,1,1.5,sharedbath,4,89,4.5,4.8,4.8,4.5,4.8,4.8,4.6
32726051,https://www.airbnb.com/rooms/32726051?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,166,Private,2,1,2,sharedbath,4,18,5,5,5,5,4.9,4.9,4.8
7064935,https://www.airbnb.com/rooms/7064935?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,158,Private,4,1,1,notshared,4,142,4.5,4.6,4.7,4.4,4.5,4.5,4.5
36113697,https://www.airbnb.com/rooms/36113697?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,150,Private,1,1,2,sharedbath,4,0,0,0,0,0,0,0,0
13576581,https://www.airbnb.com/rooms/13576581?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,368,Entire,4,1,1,notshared,4,160,4.5,4.8,4.7,4.7,4.7,4.7,4.6
32309292,https://www.airbnb.com/rooms/32309292?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,205,Private,2,1,1,notshared,4,14,4,4.1,4.6,4.1,4.8,4.8,4.9
22619073,https://www.airbnb.com/rooms/22619073?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,88,Private,2,1,0,sharedbath,4,49,5,5,4.8,4.8,4.8,4.8,4.9
3884893,https://www.airbnb.com/rooms/3884893?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,158,Private,2,1,1,notshared,4,298,4.5,4.7,4.9,4.6,4.9,4.9,4.5
31387609,https://www.airbnb.com/rooms/31387609?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,239,Entire,6,1,1,notshared,5,29,4.5,4.8,4.7,4.5,5,5,4.8
33315073,https://www.airbnb.com/rooms/33315073?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,90,Private,1,1,1,sharedbath,4,0,0,0,0,0,0,0,0
12190880,https://www.airbnb.com/rooms/12190880?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,158,Private,2,1,1,sharedbath,4,60,5,5,5,4.9,4.9,4.9,4.9
35263872,https://www.airbnb.com/rooms/35263872?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,178,Private,2,1,1,sharedbath,4,5,5,5,5,5,5,5,5
25833266,https://www.airbnb.com/rooms/25833266?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,58,Private,2,1,1,sharedbath,4,50,5,4.9,4.9,4.9,4.8,4.8,4.8
27695133,https://www.airbnb.com/rooms/27695133?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,248,Entire,3,2,1,notshared,4,12,5,4.7,5,4.6,5,5,4.6
5690007,https://www.airbnb.com/rooms/5690007?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,131,Private,4,1,1,sharedbath,4,156,5,4.9,4.9,4.9,4.9,4.9,4.6
501693,https://www.airbnb.com/rooms/501693?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,180,Private,2,1,0,sharedbath,4,281,4.5,4.6,4.7,4.3,4.8,4.8,4.8
32141626,https://www.airbnb.com/rooms/32141626?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,280,Private,4,2,1,notshared,4,14,4,4.1,4.8,4.3,4.3,4.3,4.6
